ID,245a,250a,ITEM or VIT,Barcode,Item Status,Chron I_x,Chron J,Chron K,Enum A,Enum B,Enum C,Sublibrary,Publication.title,General.area.of.coverage,Chron I_y,Title.ID
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000035230,1,1956,01-Dec,Jan-31,1956,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1956,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000079793,0M,1925,01-Jun,Jan-30,1925,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1925,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000403743,1,1963,01-Dec,Jan-31,1963,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1963,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000273728,1,1969,01-Dec,Jan-31,1969,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1969,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000277922,1,1968,03-Dec,Jan-31,1968,3,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1968,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000288746,1,1965,01-Jun,Jan-30,1965,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1965,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000038244,1,1954,01-Dec,Jan-31,1954,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1954,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000041387,1,1952,01-Dec,Jan-31,1952,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1952,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000076669,0M,1928,01-Jun,Jan-30,1928,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1928,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000079014,0M,1926,01-Jun,Jan-30,1926,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1926,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000230751,1,1978,07-Dec,Jan-31,1978,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1978,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000238135,1,1976,01-Jun,Jan-30,1976,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1976,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000281261,1,1967,01-Dec,Jan-31,1967,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1967,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000017943,1,1983,01-Jun,Jan-30,1983,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1983,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000291312,1,1964,01-Dec,Jan-31,1964,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1964,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000232622,1,1977,07-Dec,Jan-31,1977,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1977,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000009434,1,1981,01-Jun,Jan-30,1981,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1981,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000009435,1,1981,07-Dec,Jan-31,1981,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1981,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000012084,1,1982,01-Jun,Jan-30,1982,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1982,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000045987,0M,1948,01-Dec,Jan-31,1948,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1948,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000049369,0M,1944,01-Dec,Jan-31,1944,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1944,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000055179,0M,1940,01-Dec,Jan-31,1940,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1940,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000081151,0M,1924,01-Jun,Jan-30,1924,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1924,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000105726,1,1957,01-Dec,Jan-31,1957,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1957,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,Z004196175,1,1919,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1919,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000284570,PX,1966,07-Dec,Jan-31,1966,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1966,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119058,1,1949,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1949,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000249207,1,1974,07-Dec,Jan-31,1974,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1974,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000074658,0M,1929,01-Dec,Jan-31,1929,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1929,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000022290,1,1984,01-Jun,Jan-30,1984,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1984,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000067355,PM,1934,01-Dec,Jan-31,1934,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1934,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000089998,UM,1918,01-Dec,Jan-31,1918,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1918,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000180812,UM,1900,01-Dec,Jan-31,1900,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1900,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000253936,1,1973,01-Jun,Jan-30,1973,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1973,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000258885,1,1972,07-Dec,Jan-31,1972,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1972,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000000167,1,1980,07-Dec,Jan-31,1980,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1980,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000027090,1,1985,01-Jun,Jan-30,1985,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1985,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000047452,0M,1946,01-Dec,Jan-31,1946,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1946,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000053336,0M,1942,01-Dec,Jan-31,1942,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1942,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000058494,0M,1938,01-Dec,Jan-31,1938,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1938,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000267834,1,1970,05-Dec,Jan-31,1970,5,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1970,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000069549,0M,1932,01-Dec,Jan-31,1932,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1932,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000264564,1,1971,01-Jun,Jan-30,1971,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1971,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000077807,0M,1927,07-Dec,Jan-31,1927,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1927,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000079794,0M,1925,07-Dec,Jan-31,1925,7,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1925,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000084919,UM,1922,01-Aug,Jan-31,1922,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1922,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000088795,0M,1919,01-Dec,Jan-31,1919,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1919,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000095031,0M,1915,01-Dec,Jan-31,1915,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1915,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000102428,UM,1910,01-Dec,Jan-31,1910,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1910,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000108602,1,1959,01-Dec,Jan-31,1959,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1959,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000115142,PM,1906,01-Dec,Jan-31,1906,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1906,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000125047,1,1901,01-Dec,Jan-31,1901,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1901,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000197750,PM,1896,01-Dec,Jan-31,1896,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1896,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000249206,1,1974,01-Jun,Jan-30,1974,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1974,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000064529,0M,1935,01-Dec,Jan-31,1935,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1935,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119004,1,1924,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1924,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119006,1,1925,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1925,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119051,1,1947,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1947,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119052,1,1947,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1947,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119056,1,1948,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1948,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119057,1,1948,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1948,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119059,1,1949,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1949,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119061,1,1950,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1950,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118995,1,1920,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1920,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118998,1,1921,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1921,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119047,1,1945,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1945,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119002,1,1923,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1923,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119045,1,1944,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1944,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118964,1,1909,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1909,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118966,1,1910,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1910,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118967,1,1910,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1910,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118969,1,1911,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1911,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118970,1,1911,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1911,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119060,1,1950,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1950,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118972,1,1912,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1912,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000277921,1,1968,01-Feb,Jan-28,1968,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1968,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118975,1,1913,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1913,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118977,1,1914,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1914,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119000,1,1922,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1922,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118980,1,1915,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1915,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000039871,0M,1953,01-Dec,Jan-31,1953,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1953,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,NP000258884,1,1972,01-Jun,Jan-30,1972,1,1,NPL,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1972,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119112,1,1986-2009,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1986-2009,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118986,1,1917,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1917,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118987,1,1917,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1917,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119018,1,1931,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1931,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119020,1,1932,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1932,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119022,1,1933,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1933,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119024,1,1934,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1934,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119049,1,1946,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1946,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118978,1,1914,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1914,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118974,1,1913,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1913,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118981,1,1915,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1915,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118983,1,1916,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1916,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118984,1,1916,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1916,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119012,1,1928,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1928,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118989,1,1918,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1918,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118991,1,1919,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1919,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118992,1,1919,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1919,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118994,1,1920,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1920,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119014,1,1929,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1929,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119016,1,1930,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1930,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119026,1,1935,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1935,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118961,1,1908,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1908,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118938,1,1897,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1897,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118940,1,1898,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1898,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2119008,1,1926,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1926,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118943,1,1900,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1900,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118971,1,1912,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1912,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118952,1,1905,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1905,013943828
13943828,"The Merthyr Express, Aberdare and East Glamorgan Herald,",,ITEM,B2118954,1,1906,,,,,,HMNTS,"The Merthyr Express, Aberdare and East Glamorgan Herald, Tredegar and West Monmouth Times",Mid Glamorgan,1906,013943828
